"Binomial","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"Lophoceros camurus",NA,NA,NA,-0.29736418853169,-0.29736418853169,-0.29736418853169,0.748185392291701,-0.0650077753914854,-0.0650077753914854,-0.0650077753914854,-0.0650077753914855,-0.0650077753914854,-0.0650077753914854,-0.0650077753914854,-0.0650077753914855,-0.0650077753914854,-0.0650077753914855,-0.0650077753914853,-0.0650077753914855,-0.0650077753914855,1,-0.11869024554345,NA,NA,NA
"Lophoceros semifasciatus",NA,NA,NA,-0.11096881207817,-0.11096881207817,-0.11096881207817,0.0437397095106976,-0.00888513418529434,-0.00888513418529427,-0.00888513418529431,-0.0088851341852943,-0.00888513418529431,-0.00888513418529427,-0.00888513418529438,-0.00888513418529427,-0.00888513418529432,-0.00888513418529427,-0.00888513418529432,-0.00888513418529435,-0.0088851341852943,0.388334578238311,-0.334176348440304,NA,NA,NA
"Lophodytes cucullatus",0.0154796820056212,0.0156179528664216,0.0157548228106222,0.0158923505465261,0.0160132508728954,0.0160887489607598,0.0160980448687289,0.0160349843118663,0.0159065084838448,0.0157375050290972,0.0155737495523303,0.015465472698022,0.0154392095158072,0.0154852767444453,0.0155719813661829,0.0156705461685411,0.0157709524808093,0.0158830159192389,0.0160264071887325,0.0162153209771704,0.0164456762599364,0.0166921046947612,0.016915357669135,0.017076271842995,0.0171542524091331
"Lopholatilus chamaeleonticeps",-0.0351132084210669,-0.0383203166009448,-0.0406630020893743,-0.0376068067747246,-0.0327107797254832,-0.0332492399651813,-0.0377517265020807,-0.0341243832681622,-0.0150747625259973,0.00878902501958819,0.0185594764886112,0.00961436574920501,-0.00180841295435134,0.00286470019185685,0.0239209289602356,0.0447673645438275,0.0507868387782544,0.0421446841953363,0.0289847829833265,0.0192873511051446,0.0137320915449179,0.00933097955398947,0.016606405197181,0.00863047345603318,0.000613088617350543
"Lophophanes cristatus",0.00401361574809023,0.00179272092841176,-0.00489858651434716,-0.011168566130829,-0.0123099917227693,-0.00839346118427153,-0.0041457015437365,0.00905106524261443,0.00676410704964422,0.00433638503357889,0.00356751674582317,0.0207775054337133,0.0217516014926026,0.0215176496689837,0.0195520171872641,0.0147025916614614,0.0125970375645091,0.00981824850041379,0.00556785435418774,-0.0157832345569517,-0.0185781979258361,-0.0148941980371125,-0.00672736482514628,0.000929023470231846,0.0044601610931255
"Lophura diardi",0.0706579452661567,0.0348183096077519,-0.037020196848931,-0.0849043957090174,-0.062186849180442,0.0283011382000424,0.145340121774546,0.244168315797651,0.30028491233073,0.309994885425656,0.273402693592559,0.195713309094869,0.102363803125868,0.0197519882235564,-0.0364360686115793,-0.0644662634850788,-0.0729894732980363,-0.0734680204665618,NA,NA,NA,NA,NA,NA,NA
"Lophura nycthemera",-0.129653734762177,-0.163255633071171,-0.189593450906304,-0.187995324204267,-0.142348265402247,-0.054623231717811,0.0535835234385351,0.152141867298384,0.217279084504301,0.239360227423004,0.217035177354022,0.155270645021048,0.0782466065991182,0.0105659510085221,-0.0338199155939297,-0.0536874336532616,-0.0572784476763142,-0.0555851450510558,NA,NA,NA,NA,NA,NA,NA
"Lota lota",0.317549588810922,0.0673716384667347,0.0673716384667348,-0.120358331956511,-0.105923302653066,0.0426160182211855,0.0109855718336906,0.0593194344083739,0.0256236422426712,-0.0069857778393869,-0.0342815336796953,-0.0706456657044001,-0.116645582421944,-0.102151304274346,-0.144949131985429,-0.165211130189562,-0.155978139149128,-0.118889077580005,-0.0395521597911189,-0.0230833971130184,-0.0938367762156666,-0.151942695262896,0.111206776762172,0.15451199568721,-0.209514689999074
"Loxia curvirostra",-0.105662224385587,-0.0611310020670782,-0.00747542932692649,-0.0201272025854863,-0.0185714232547612,-0.0267832156303755,0.0394685879042383,-0.0780032129198513,0.0343274379722366,-0.0921619975157667,-0.0062116861996247,0.0907828996001668,0.0420365476414097,-0.0439231748940525,0.0301345736598973,-0.0429245542357887,0.0318922647902161,-0.0359022044889094,-0.00923548303066007,0.0556032056460448,-0.0585983407618508,-0.00129549450480211,0.0596472736865167,0.0157556530404134,-0.085030062122907
"Loxia leucoptera",-0.0210283695741887,0.0766682580305574,-0.171874478463001,0.178700270995268,0.0901119249824293,-0.133788650875393,0.130471514677805,-0.0077235080986247,0.00405364169051014,-0.0193256845788746,0.102309841358572,0.034875598348757,0.037242077940193,-0.101248446566364,-0.10697746647762,0.106539520784172,0.0526456969723992,-0.106330861981258,0.0317634147949476,0.0614355916098774,-0.0113663116259982,-0.0359402707854169,0.0576362650897574,-0.0677053582659431,0.0747585224468097
"Loxioides bailleui",0.00651404742378325,0.00958934575952197,0.0124000038264698,0.0158046287333375,0.020069611921687,0.0247676886829731,0.0291465580622963,0.0325105069449974,0.0344182376749709,0.0348058152447042,0.0340588001187974,0.0328750544817455,0.0319049461418435,0.0314407495276527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Loxodonta africana",0.0160839086039433,0.00112201069960783,-0.00216598820950672,0.0174468639948305,0.0300863177497858,0.0256695453151942,0.0142685946337379,0.00456657708134674,0.0188307275704826,0.0334215010885392,0.0323688600817617,0.0332621590700163,0.0229007312620577,0.0223586332570109,0.0294005424961229,0.0313306990057397,0.0295098860295724,0.0243000245158298,0.0305199060654635,0.0135141771194015,0.012334328207233,-0.00179428350117711,-0.0225323781255842,-0.00266030986697508,0.00864157307919099
"Loxodonta cyclotis",-0.00200337772757949,-0.00200337772757964,-0.00200337772757964,-0.00890587180038356,-0.0236330442166455,-0.0202568950428392,-0.020256895042839,-0.0117283604675182,-0.0102847334978476,-0.010301349029771,-0.0103339374348596,-0.0176638136271426,-0.0160977275878614,-0.00805434098929075,0.019159869081538,0.0193030248534421,0.0194936384270159,0.0376090902222534,-0.0107017096456495,-0.0105022894023187,0.025598351786516,0.0255928202475802,0.00622035636447915,NA,NA
"Loxops coccineus",-0.163661727466976,-0.163661727466976,-0.163661727466976,1,0.398526602824106,-0.398526602824106,-0.275565137263744,0.563279970059324,-1,1,-0.0688466642176547,0.298360461146526,-0.481167505869545,0,0.267285717464275,0.0574438760068984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lucania goodei",-0.132649041346929,-0.228561066383946,-0.281925021056118,-0.297399456847173,-0.296820194183034,0.821616944164734,0.104629811154168,-0.615224460689137,NA,-0.0676169433441163,-0.0692601756291037,-0.0580575274609605,-0.0687119105325323,-0.175054394117359,-0.126062150787299,-0.126062150787101,-0.126062150786997,-0.126062150787015,-0.12606215078707,NA,NA,NA,NA,NA,NA
"Lucasium stenodactylum",NA,NA,NA,NA,0.0274541256219882,0.0267542831443355,0.0256573224920076,0.0245093658070794,0.0232570531460885,0.0216309847188521,0.0196561842634326,0.0177420879011738,0.0162866824797971,0.01536895128155,0.0148528851780101,0.0146153548301164,0.0145704027329077,0.0145982520522467,NA,NA,NA,NA,NA,NA,NA
"Lullula arborea",0.0424290870359109,0.0550215578582235,0.0650830849035999,0.0679235137126831,0.0638748671609474,0.0574447254935498,0.0629882596935466,0.0619447626006568,0.0625388387647662,0.0624609616547728,0.0323803236336824,0.0260972956337313,0.0175025300732945,0.00903374567043325,0.0031456536097908,0.0146505903271558,0.00989850205607371,0.0155034953012826,0.0102662716961117,0.00921436328006112,0.00145007608224117,0.00145297138655562,-0.000884628553782504,-0.00285750389750319,-0.00177208419003767
"Lumpenus lampretaeformis",-0.00718065986709863,-0.0797639525260586,0.0622058666436124,-0.019979742852129,0.0176162327256316,0.299978656509734,-0.135644584396146,0.0309046814058114,-0.0529149670712046,-0.0749571694163966,-0.0735994763886416,0.0645161088762528,0.035446778460403,0.047513730845089,-0.284010585896524,0.112892697616342,-0.205666285036937,0.369404139394287,-0.105850400101388,-0.306581892694525,0.228875127530137,-0.0186814026472672,-0.0257711673438643,0.185301956695259,0.00175215668482295
"Lumpenus sagitta",0.00792863878122108,0.00792863878122113,0.00792863878122119,0.00792863878122113,0.00792863878122119,0.00792863878122108,0.00792863878122116,0.00792863878122119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.310682573261674,-0.310682573261674,0.283427224377344,0.116515506273982,-0.268666208451643,-0.268666208451643,0.0482653790760139
"Luscinia luscinia",0.0187698075423658,-0.0190995329299607,-0.0256600215515436,-0.0127955450577603,-0.00934458241773828,-0.0249750730351495,-0.0432660368274138,-0.0435310579974455,-0.0228804645811914,0.00288881742227665,0.0163577175708487,0.0296047000753217,0.0159394800381656,0.00860685294618002,0.00596635820176328,0.000704321754587678,-0.00339949146790919,0.00362851599629743,0.0180415566111276,0.0201770798224699,-0.00076268643693922,-0.0276930947624663,-0.0324413392484948,-0.0101116453132633,0.0137410139435374
"Luscinia megarhynchos",-0.00910654838496132,-0.0312236632335138,-0.0226834279954229,0.0104172248078847,0.0393308801877355,-0.00521804905058176,-0.00380603483882058,-0.0374115446497301,-0.0325117259308523,-0.0236064630208292,-0.0122414573873777,-0.000407083626656165,0.0102795226465957,0.0187560381233893,0.0244430724939853,0.0211244022662716,0.0212977286841475,0.0204128625464059,0.0195676542482225,0.00388160076892621,0.00453357536977486,0.00456312423966,0.00433233984877942,0.00374647793698393,0.00298478836317397
"Lutjanus analis",0.0235842974215981,-0.168673990631224,0.0591229773744886,NA,-0.0728844135931854,-0.0728844135932112,0.188002801013174,0.436375360897452,-0.148512372022175,-0.0725124910241455,0.463557793204766,-0.0728844135900496,0.152051694339645,-0.121859464541938,-0.25285178619036,-0.25285178619036,0.524647768019184,-0.146578686282048,-0.146578686282048,0.0918529231528722,-0.052118304570026,0.184189616378608,0.0301575365370654,0.0301575365370652,NA
"Lutjanus apodus",0.0195327878547575,-0.0528463797166445,0.0217704802724932,0,0,0,0,0,0,-0.0435750878594501,0,0,0,NA,NA,-0.0162487991036311,-0.0162487991036312,0.0255356797810204,0.0255356797810205,-0.0733304060966168,-0.0608711507385772,0.0483515192264042,-0.0635546751118878,-0.0635546751118878,0.111138889581571
"Lutjanus argentimaculatus",-0.0859194070862971,-0.0257107784944917,-0.0257107784948754,-0.0257107784955375,-0.0257107784963666,0.00115897255153016,-0.025710778497877,-0.0257107784984685,-0.0257107784990476,-0.0257107784996511,-0.0257107785001756,-0.0257107785004709,NA,-0.0347405692467949,0.121307986765842,0.0460076748701313,-0.0292971941092649,-0.0960302504983839,NA,NA,NA,NA,NA,NA,NA
"Lutjanus bohar",-0.044982571049228,NA,NA,NA,NA,NA,NA,NA,0.0232287006195007,0.0232287006195008,0.0352111938043045,0.0260036381515846,0.0260036381512866,0.0167960824970263,0.0167960824954478,0.0167960824941493,0.0167960824936873,0.0167960824941669,0.0167960824951167,0.0167960824958089,NA,NA,NA,NA,NA
"Lutjanus campechanus",0.0474839263678133,0.0619610402778772,0.0594593592999821,0.0252093109423281,-0.0170039160045894,-0.035035813422458,-0.0276732014719991,-0.0186226641950178,-0.0183576074680651,-0.0124708351435103,0.00924474230731409,0.0326541705784962,0.0400707017541899,0.0353046324834247,0.0310837639713641,0.0234489001546656,0.00124937166775752,-0.0235788844589289,-0.0207123575195336,0.0184074873128495,0.0660121556501885,0.0920641392935684,0.0944021276654352,0.0848080625835657,0.0653154911262943
"Lutjanus carponotatus",NA,NA,NA,NA,NA,NA,NA,NA,-0.033740113005794,-0.0308380414383027,-0.0257849943877956,-0.020067476792586,-0.0184228522518849,-0.00893577889856434,0.061035884911215,0.0532052342713543,0.0151266152823998,-0.0228526852901634,-0.000949580906831032,-0.0101870715130841,-0.0261450688825827,-0.0261450688825827,NA,NA,NA
"Lutjanus fulviflamma",NA,NA,0.0622990858684292,0.0622990858684293,0.0622990858684292,0.0622990858684292,0.0622990858684292,NA,NA,NA,NA,NA,0.439964653476158,0.0646534359450849,0.211880836247657,0.188565778052154,0.149315614378559,0.109802589452907,0.0819554135384454,0.0672345874601095,0.0602084151206767,0.0553447991999819,0.0503569048145188,0.0455132396789622,0.0419679376487696
"Lutjanus griseus",0.0018031211887628,-0.113655182974359,-0.113655182974359,-0.113655182974359,-0.113655182974359,0.0018031211887628,0.00180312118876236,0.0018031211887628,-0.499098439405619,0.000901560594381401,0.000901560594381401,0.000901560594381401,0.0018031211887628,NA,NA,NA,NA,NA,NA,NA,-0.112349609300279,0.3784844224111,-0.538727213373559,-0.538727213373559,NA
"Lutjanus mahogoni",-0.0103402043189453,-0.0103402043189454,-0.0103402043189454,-0.0103402043189452,-0.0103402043189456,-0.0103402043189453,-0.0103402043189453,-0.0103402043189454,-0.0103402043189453,0.0621791847892554,-0.0103402043189454,-0.0103402043189452,-0.0103402043189454,NA,NA,NA,NA,NA,NA,NA,0.254592072023542,0.228173452693246,-0.181370696481296,-0.181370696481296,NA
"Lutjanus purpureus",0.0125349052911482,0.0272873447231807,0.0192753209558936,-0.0015097753291855,-0.0208851200495719,-0.0300863242831098,-0.0305870277054139,-0.0301437508786696,-0.0335818487892339,-0.0378310637239137,-0.036768257133601,-0.0299178736818627,-0.0236981794337439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lutjanus vitta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.205709765504651,-0.214698539562259,-0.231800660542602,-0.246951313833029,-0.240033776169159,-0.193894666621107,-0.111492726777772,-0.0179113667375675,0.0572629508713695,0.0987234118747158,0.105917683940627,0.0794238042544844
"Lutra lutra",-0.00224292203139506,-0.0121644779699609,-0.00699801895626003,-0.0028764843155945,-0.0172519589856245,-0.0242373275085258,-0.0207941322733927,-0.0127789205170014,-0.00929712144883093,0.00711906533266782,0.00382486066793705,0.0058252222933457,0.00355746252174205,0.0698952347725913,0.0850746704261093,0.0972909361461652,0.0104044374067723,0.0782944845730712,-0.0343555211783423,0.0163054594656983,-0.0986770325612488,0.0257554553285674,0.0168447525610791,0.0245940431273467,0.0534417788169609
"Lycaon pictus",0.0192103089304028,0.0723350133532427,0.00881489954846504,-0.149552003436644,-0.246922259193015,-0.00276824855169533,-0.00850801485075888,-0.0118745268732842,-0.0337449547849072,-0.000445049678509557,-0.0229810018429353,-0.0229810018429351,-0.0309803919971485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Lycodes vahlii",-0.0846658667997068,0.0195224859896497,0.0481976976090043,0.0826790704778226,0.0523023074062,-0.0233990284191836,0.0180867380511631,NA,-0.05622620568814,-0.0562262056881169,-0.0562262056880858,-0.056226205688044,0.0372778987859055,0.0372778987859266,0.0372778987859379,0.0372778987859304,0.0372778987858999,0.0372778987858509,0.0372778987857854,-0.0724284191805182,-0.0724284191805944,-0.0724284191806503,-0.0724284191806874,-0.0724284191807223,-0.0724284191807738
"Lynx canadensis",0.351781540454787,0.330334897899968,0.275421087093005,0.091338889393357,-0.422737590560779,-0.172471726920818,-0.454245488486765,-0.0227667214827539,0.229622867666592,0.358741751144888,0.266240848239454,-0.0182105279308844,-0.337273334884083,-0.483367772538767,-0.347078225239551,-0.0253748885684741,0.247087754400595,0.307489414954404,0.195292209448684,0.0629190232560621,-0.00429801295268595,-0.033981682278285,-0.0618350011242585,-0.0628571767950508,-0.0139725533722812
"Lynx lynx",0.0112685539084018,0.0120123013565919,0.0124322862471468,0.012159313726359,0.0121676779374113,0.0133014400650081,0.0142259922751391,0.0144899979003686,0.017222374255115,0.0166737418153786,0.0178952656493988,0.00936608512468939,0.0122321413572972,0.0145185372806902,-0.0155923453850214,0.0035997918431005,0.00482508973585048,-0.0084181899882595,0.0186340033115841,0.0262194688666188,0.022242633080258,0.0460204951970594,0.0304167068243208,0.0267244491508994,-0.0106742899580768
"Lynx pardinus",-0.0148899478627829,-0.0148899478627829,-0.0148899478627829,-0.0148899478627829,-0.0148899478627829,-0.0148899478627829,-0.0148899478627829,-0.0148899478627829,-0.0148899478627829,-0.0148899478627829,-0.0148899478627829,-0.0148899478627829,-0.0148899478627829,-0.0148899478627829,-0.00744497393139143,0.0494261250338053,0.0363949435718758,0.0687181053398533,0.0524500656589315,0.0448689674797363,0.0464171870865817,0.0473463071974125,0.042219962169608,0.0711374752386501,0.0515130997880422
"Lynx rufus",0.039569687377109,0.0395696873771283,0.0395696873771256,0.0395696873770603,0.0395696873769285,0.0395696873767475,0.0395696873765248,0.0395696873762592,0.0395696873759741,0.0395696873757191,0.0395696873755296,0.0395696873754026,0.0395696873753115,0.0395696873752391,0.039569687375186,0.0395696873751562,0.0395696873751467,0.0395696873751458,NA,NA,NA,NA,0,NA,NA
"Lyopsetta exilis",0.29273036475425,0.29273036475425,-0.0367886842648132,-0.0367886842648131,0.190105620855803,0.190105620855803,-0.230365419265746,-0.230365419265747,-0.0889410833367811,-0.0831657108832624,-0.0831657108832626,0.127636252551653,0.127636252551653,0.209947292280044,0.209947292280044,0.323382843941373,0.0331733334059714,-0.078529986623493,-0.0322811793983899,-0.0527890697607901,0.0811996967230706,0.0300159145055101,0.0785105220662476,-0.0394770512679145,-0.11659180258791
"Lyrurus tetrix",0.03747949186108,-0.0062440492687269,-0.0481282321728587,-0.0759135303525034,-0.0341561561613436,0.0114315561438771,-0.0574147395835849,0.0333264543773057,0.00414282945471109,0.00936139770282999,0.00847858962503524,0.00492755845814484,0.000737611221798072,-0.0015398119318383,0.0114947857898356,0.00979882771855123,0.00110720801168385,0.00110725198991712,0.00110723175663496,0.00110713247798544,0.00110695832046459,0.0011067407635168,0.00110651948927853,0.0011063143752581,0.00110612202211779
"Macaca mulatta",0.0791348878510125,0.0716420076504578,0.035875021718847,0.0014924426972045,-0.0234141360629443,-0.0408632615812268,-0.0439017291765254,-0.024099709788842,0.009908437883964,0.0354801298660719,0.038354670270631,0.02517142058502,0.0132349780664347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Macaca nemestrina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.243413865031057,-0.243413865031057,0.102318647973959,0.102318647973959,-0.14560904408344,-0.14560904408344,0.0673264172118963,0.0673264172118963,0.117918894276624,0.117918894276624,0.117918894276624,0.117918894276624,-0.147792555039197,0.236439710862149
"Macaca radiata",NA,NA,-0.00802848603318385,-0.00802848603318385,-0.00802848603318385,-0.00802848603318385,-0.00802848603318429,-0.00802848603318385,-0.00802848603318385,-0.00802848603318385,-0.00802848603318385,-0.00634545810196929,-0.00634545810196929,-0.00634545810196929,-0.00634545810196929,-0.00634545810196929,-0.0224151378651394,-0.0224151378651398,-0.0224151378651398,-0.0224151378651398,-0.0224151378651394,-0.0224151378651398,NA,NA,NA
"Macaca sylvanus",-0.0128950159945616,-0.0128950159945616,-0.0128950159945617,-0.0128950159945616,-0.0128950159945616,-0.0128950159945617,-0.0128950159945617,-0.0128950159945616,-0.0128950159945616,-0.0128950159945617,-0.0128950159945616,-0.0128950159945617,-0.0128950159945616,-0.0128950159945617,-0.0128950159945616,-0.0128950159945616,-0.0128950159945617,NA,NA,NA,NA,NA,NA,NA,NA
"Macquaria ambigua",-0.0327929613162623,-0.0227667214806708,0.0131189927059812,0.0799910652393538,0.146333988481522,0.164494937878808,0.117555819133007,0.0372613631607575,-0.0285197287496322,-0.0587099331661154,-0.0648427091402584,-0.0635086832946705,-0.0560538081300013,-0.0355131845234975,-0.0188278569778288,-0.102060486297731,0.0286342010909906,0.271571854644956,0.0629835959027913,0.0273726824456144,0.15565091983931,-0.00713554325104133,0.116426683783335,-0.0189936955053011,0.0801833314377751
"Macrhybopsis storeriana",NA,NA,NA,0.342962534904729,0.268304694890653,0.123161757070019,-0.0319729964642195,-0.107399379587834,-0.0694529946020946,0.0205189343236211,0.0691498781799949,0.0395760296889696,-0.0338278621498429,-0.0944183107455048,-0.106148083422815,-0.0737543432840829,-0.0526949748484853,-0.116513167902036,-0.268105857693601,-0.393388165053961,-0.359262940212406,-0.169011752516468,0.0304796796080016,0.117182708272731,0.116333879117887
"Macronectes giganteus",0.0072139353805629,0.015057331548677,0.00435987818568712,0.011528598882532,-0.0058312384249618,0.00803051473413353,0.00649348729644892,0.00119591278997221,0.00110372359728369,0.000895422334548858,-0.0277499877670811,0.0142399489040696,0.0162606763854098,0.0176130556108162,0.0107506670265041,0.0102277802130628,0.0101034116583751,0.0121227466893834,0.0164471223659898,-0.0125363694089859,-0.0435798170844044,0.00790400145523318,-0.0556011650505718,0.0346836403371523,0.00321226521846008
"Macronectes halli",-0.01353264093523,0.0125215638033798,0.0104145346540253,0.0232241514795889,-0.00489578807910318,0.00261994862960864,0.0409514552391414,0.024217575805218,0.0272212086023929,0.0256572088158069,0.014519365769657,0.0699989609785212,0.0810552361711816,0.020671609594727,0.0208252148732377,0.0210292375153802,0.020971591388517,0.0208018035524184,0.0229237019893126,0.0229237019893127,0.0259314576910333,0.0259314576910334,0.0259314576910334,-0.229969399708295,NA
"Macrourus berglax",-0.0334490439583664,-0.0664724018494274,-0.0800699962086303,-0.0609883158866909,-0.104792240722582,0.00316402469504753,-0.00361810034209225,NA,0.129749279006157,0.107357856594203,0.140513496925482,-0.0337340641442894,-0.0794264030665743,-0.100771767313585,-0.0873586842345841,0.0390591165235685,0.0477236770263044,0.0262812269285337,-0.0181296359767487,-0.098938856255824,-0.0580332248273336,-0.0209438411599967,-0.03803259873958,-0.0757407251980133,NA
"Macruronus novaezelandiae",-0.0278680331854468,-0.0250743349973678,-0.0111732224236809,-0.00117410735867915,-0.00329294888151033,-0.0094787915649138,-0.00850525751388878,-0.00143276146146887,0.00274097664755422,0.00206193748176258,0.00270161624377518,0.00541381117781628,0.000579090450349809,-0.0187882169790837,-0.0451897803965765,-0.0631386378315884,-0.0639075893950988,-0.0494579847404084,-0.0261582217726842,-0.0017653118549072,0.0135210605377565,0.0122156173206724,-0.00125075245921699,-0.0126086340718777,-0.00293651256312288
"Makaira nigricans",-0.0336923737940369,-0.0330206190130922,-0.029367910988879,-0.00924023580018583,0.0177464564602833,0.0336331230050163,0.0175210326820084,-0.0178049075670079,-0.0253750166894932,0.00244004660140458,0.0169435954533885,-0.0145989160410382,-0.0606120277019414,-0.0733135074768898,-0.0611102517145304,-0.0299715792953507,-0.00821370580048754,0.0143013719719291,0.0268805660376788,0.00671515018821327,-0.0319889477760961,-0.0472506060684883,0.0309831945147125,0.0248056918961659,-0.0693472363188758
"Malaclemys terrapin",-0.0647633697144154,-0.0772861924629153,-0.0241710633170875,-0.0560298927216247,0.0235631289854863,0.107159361267791,-0.0787433040787941,-0.0865029290246418,-0.0929651716544632,0.105622124028461,-0.105410624527539,-0.0132190501702415,-0.00776009721920706,-0.0191572866975605,-0.0155179847302044,-0.0136983337465268,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malacocottus kincaidi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0443918920669981,-0.0443918920669977,-0.0443918920669977,0.0976323486366675,0.0976323486366675,0.0268182657645712,0.0761670689909648,-0.163245353032867,0.0380436127883986,-0.00325598315165054,-0.109078120544188,-0.140232971894964,-0.140232971894965,-0.140232971894965,-0.140232971894965
"Malacoraja senta",0.0134021028999462,-0.010555774876792,-0.0462952253350838,-0.0468376067518197,-0.0107868567135429,-0.0394522972492797,-0.0183683717632912,0.0158766763685478,-0.0365618938056973,-0.0447053510769114,-0.0508396814165073,-0.0501570003480983,-0.0412792631892075,-0.0254725354719707,-0.00537358253602302,0.0148700165449268,0.0299184939987448,0.0360470771206406,0.0431868772180468,0.0366241250943353,0.0301575371848156,0.0228865238488374,0.0117506037087475,-0.00266700663861436,-0.0153193399766492
"Mallotus villosus",0.0927949622785454,0.0397199744379764,0.109912884749581,0.023982368059437,0.187830711955717,-0.0306757318591115,0.15818358923867,-0.0271744742985711,0.00478768556021879,0.0234060814918377,0.0209792451712746,0.106845945380469,-0.0757801511252242,-0.0251781618458469,-0.0704238937037152,-0.0756398872617333,-0.0233054280319182,0.0213598918879496,0.0973159375856848,0.0495821421722807,0.0653751020211874,0.0396350968451442,-0.00689583917449541,-0.0744961620228922,-0.0597533027084167
"Malpolon monspessulanus",0.0855742365131797,0.0291887113124703,-0.0252226404060689,-0.0626828954178518,-0.0788248635238111,-0.0771263177872723,-0.0615036953410981,-0.0355365790496265,-0.00608817965457464,0.0182932733206334,0.0340975713758978,0.0448123682305783,0.0545155047642183,0.0618265130340345,0.0622762938093955,0.0551543081795609,0.0455367365519306,0.0395454342967931,NA,NA,NA,NA,NA,NA,NA
"Malurus cyaneus",NA,-0.0166278843649359,-0.00943061057161909,-0.0245225062878968,-0.0247851863722132,-0.0327455116816635,-0.0431153068464459,-0.0463743624173531,-0.0405043847830163,0.0170216275905577,0.00880382815204429,-0.0120090480236182,-0.0399142975970627,-0.063392271408906,-0.0726361414692692,-0.0676116800599565,-0.0596586594273,-0.0632458501061357,-0.108726353910739,-0.138825259129795,-0.117270796930551,NA,NA,NA,NA
"Malurus splendens",-0.0901692580038069,-0.0887424371681464,-0.0326978359690078,-0.00380805295473219,-0.0600075421076036,-0.135221038376731,-0.111646354114106,0.0189566752579102,0.131784968832265,0.125363850334457,0.0449089365074444,0.00763050630757567,0.045259137377605,0.0819707183391298,0.0550305861308187,-0.0109203739298682,-0.0663104928683282,-0.106611862605621,-0.133479442430481,-0.146913232342906,NA,NA,NA,NA,NA
"Manacus manacus",0.0602059991327962,0.0602059991327962,0.0602059991327962,0.0602059991327963,0.0602059991327961,0.0115983893955374,0.0115983893955374,0.0115983893955374,-0.0222922848632945,-0.0222922848632945,-0.0561829591221263,-0.0561829591221265,-0.0561829591221263,-0.0561829591221263,-0.0561829591221263,-0.0561829591221265,-0.0561829591221263,-0.0561829591221265,-0.0561829591221263,-0.0561829591221265,-0.0561829591221263,NA,NA,NA,NA
"Manis javanica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0177361590811094,0.0177361590811096,0.19403201716831,0.194032017168311,0.010929022002939,0.0109290220029392,-0.08732888033517,-0.0873288803351702,0.158274908624359,0.158274908624359,0.158274908624359,0.158274908624359,0.0476700356076778,0.0210411832646626
"Manorina melanocephala",0.0183394119910207,0.0218017873653771,0.0254112506895074,-0.00505867904394963,-0.00902022434764738,-0.0141950677683822,-0.0172616456403011,-0.0153035908634356,-0.0140507162694742,-0.00927199888620797,-0.00575068542577955,-0.0130217067610616,-0.0323126416434329,-0.0492498643857416,-0.0473951532145958,-0.0264136847806604,0.00126079529770651,0.0297122534386392,0.0705767832530799,0.12875712561995,0.168648727789591,NA,NA,NA,NA
"Manucerthia mana",-0.0283059065611226,-0.0283059065611226,-0.0283059065611226,NA,NA,NA,NA,0.382334935341461,-1,1,0.42021640338319,-0.221848749616356,-0.435728569561437,0.421005312740731,-0.0474246499281381,-0.636822097587174,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mareca americana",-0.000939141180852283,0.00374264264562357,0.004596849182839,0.00160989704540582,-0.00326150064643588,0.00758545581848981,-0.00622917089676043,-0.00384271960819669,-0.000427674791011684,0.00315412755746429,0.0064832962708498,0.0078672097651264,0.00799955015409522,-0.00751743671756757,-0.00375117535654878,-0.000909738590974543,0.00170455005345577,0.00254993961355385,0.00169912149572173,0.000542414219432875,0.000370504273182619,0.00130019885520818,0.00238913876897267,0.00258227856169774,0.00159461694880782
"Mareca penelope",0.0316954941022329,0.0264945315959431,-0.0487786873388736,-0.0378547977319007,-0.0465891244030768,-0.0220076863797538,-0.0140056390963218,0.00530899254897525,-0.030146397635886,-0.0312903914494987,-0.001944364768443,0.00435648096230935,0.00254101196488366,0.0304949436459577,0.0262155310309065,0.0410623029016546,-0.0133312340967252,0.000155831725473582,0.00697451702978501,0.00678395067096408,0.0049655475657316,0.0573449073939075,-0.057310444910029,0.192761138300828,-0.355902358412322
